rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,site_vs30,site_z2pt5,result_type,damping,pgd,pgv,pga,0.01,0.20,0.50,1.00,3.00,5.00
4.00,45.00,90.00,0.00,100.00,99.70,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77736E-01,4.77736E-01,5.33698E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77902E-01,4.77902E-01,5.33888E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76152E-01,4.76152E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76959E-01,4.76959E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77346E-01,4.77346E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77737E-01,4.77737E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77871E-01,4.77871E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77952E-01,4.77952E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77982E-01,4.77982E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.68655E-01,4.33725E-01,4.33725E-01,4.73142E-01,5.19640E-01,5.55243E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.75050E-01,4.51085E-01,4.51085E-01,4.96882E-01,5.32114E-01,5.60541E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.78284E-01,4.60448E-01,4.60448E-01,5.09775E-01,5.38522E-01,5.63230E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.81665E-01,4.70673E-01,4.70673E-01,5.23884E-01,5.45290E-01,5.66049E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.82850E-01,4.74363E-01,4.74363E-01,5.28979E-01,5.47676E-01,5.67039E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.83570E-01,4.76633E-01,4.76633E-01,5.32113E-01,5.49130E-01,5.67640E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.83841E-01,4.77493E-01,4.77493E-01,5.33300E-01,5.49677E-01,5.67867E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.67939E-01,4.67939E-01,5.22426E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.72251E-01,4.72251E-01,5.27407E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.74364E-01,4.74364E-01,5.29836E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76529E-01,4.76529E-01,5.32318E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77278E-01,4.77278E-01,5.33175E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77731E-01,4.77731E-01,5.33692E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77900E-01,4.77900E-01,5.33886E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,760.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76117E-01,4.76117E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,760.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76939E-01,4.76939E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,760.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77333E-01,4.77333E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,760.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77732E-01,4.77732E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,760.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77869E-01,4.77869E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,760.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77951E-01,4.77951E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,760.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77982E-01,4.77982E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.67825E-01,4.31581E-01,4.31581E-01,4.70233E-01,5.18042E-01,5.54557E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.74527E-01,4.49607E-01,4.49607E-01,4.94850E-01,5.31082E-01,5.60106E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.77937E-01,4.59425E-01,4.59425E-01,5.08365E-01,5.37832E-01,5.62942E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.81518E-01,4.70220E-01,4.70220E-01,5.23259E-01,5.44995E-01,5.65927E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.82777E-01,4.74133E-01,4.74133E-01,5.28662E-01,5.47528E-01,5.66977E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.83542E-01,4.76546E-01,4.76546E-01,5.31993E-01,5.49074E-01,5.67617E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.83830E-01,4.77460E-01,4.77460E-01,5.33255E-01,5.49657E-01,5.67858E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.67364E-01,4.67364E-01,5.21761E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.71905E-01,4.71905E-01,5.27008E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.74140E-01,4.74140E-01,5.29578E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76436E-01,4.76436E-01,5.32212E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77232E-01,4.77232E-01,5.33122E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77713E-01,4.77713E-01,5.33672E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77894E-01,4.77894E-01,5.33879E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76006E-01,4.76006E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76874E-01,4.76874E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77292E-01,4.77292E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77715E-01,4.77715E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77860E-01,4.77860E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77948E-01,4.77948E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77981E-01,4.77981E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,5.00,0.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,10.00,7.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,15.00,13.20,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,30.00,29.10,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,50.00,49.50,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,100.00,99.70,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,0.00,200.00,199.90,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,15.00,5.00,0.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.64951E-01,4.24350E-01,4.24350E-01,4.60479E-01,5.12551E-01,5.52187E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,15.00,10.00,7.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.72678E-01,4.44468E-01,4.44468E-01,4.87800E-01,5.27453E-01,5.58572E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,15.00,15.00,13.20,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.76702E-01,4.55817E-01,4.55817E-01,5.03393E-01,5.35379E-01,5.61914E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,15.00,30.00,29.10,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.80991E-01,4.68597E-01,4.68597E-01,5.21020E-01,5.43935E-01,5.65486E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,15.00,50.00,49.50,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.82513E-01,4.73307E-01,4.73307E-01,5.27522E-01,5.46996E-01,5.66757E-01,5.58000E-01,6.01000E-01
4.00,45.00,90.00,15.00,100.00,99.70,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.83443E-01,4.76231E-01,4.76231E-01,5.31558E-01,5.48873E-01,5.67534E-01,5.58000E-01,6.01000E-01
